user_id,net_last_balance,location_changed,home_grid_active_users,office_grid_active_users,requests_sent,requests_accepted,travel_distance,travel_count,free_rides,recency_minutes,points_earned,route_distance,user_gender,avg_rating,churn
4551,297.5,1.0,5.0,305.0,56.0,7.0,245.0,7.0,0.0,80.5,122.5,35,1,5.0,1.0
4560,433.0,1.0,2.0,22.0,288.0,6.0,259.0,7.0,0.0,34.45,522.5,37,1,5.0,1.0
4587,15.0,1.0,3.0,18.0,5.0,1.0,4.0,1.0,0.0,28894.0333333,18.0,4,1,0.0,0.0
4604,1227.0,0.0,3.0,305.0,226.0,4.0,60.0,4.0,0.0,4503.16666667,144.0,15,1,5.0,1.0
4613,50.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,35353.0,60.0,25,1,0.0,0.0
4693,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,51.0,12,1,0.0,0.0
4729,271.0,0.0,4.0,5.0,6.0,1.0,48.0,1.0,0.0,36441.5833333,99.0,48,1,0.0,0.0
4815,26.5,1.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,15989.8833333,77.0,11,1,0.0,0.0
4836,1417.0,0.0,11.0,119.0,1831.0,26.0,744.0,31.0,0.0,310.166666667,1029.0,24,1,5.0,1.0
4876,985.5,1.0,1.0,8.0,9.0,11.0,169.0,13.0,0.0,477.216666667,762.0,13,1,5.0,1.0
5106,209.5,0.0,13.0,119.0,28.0,1.0,21.0,1.0,0.0,28403.15,60.0,21,1,5.0,1.0
5118,1171.0,0.0,2.0,305.0,51.0,2.0,28.0,2.0,0.0,16778.0,94.5,14,1,5.0,1.0
5217,62.5,1.0,2.0,5.0,67.0,3.0,66.0,3.0,0.0,26006.6,166.0,22,1,0.0,0.0
5223,136.5,1.0,5.0,101.0,186.0,4.0,52.0,4.0,0.0,6657.18333333,264.5,13,1,5.0,1.0
5269,3085.5,1.0,14.0,1.0,16.0,17.0,1680.0,24.0,0.0,15477.8,3584.0,70,1,5.0,0.0
5356,310.5,0.0,4.0,119.0,6.0,18.0,437.0,19.0,0.0,239.966666667,0.0,23,1,0.0,1.0
5385,442.5,1.0,6.0,119.0,5.0,7.0,154.0,7.0,0.0,7505.1,539.5,22,1,0.0,1.0
5464,190.5,0.0,2.0,305.0,1.0,1.0,6.0,1.0,0.0,37805.3333333,21.0,6,1,0.0,1.0
5502,1287.5,1.0,3.0,305.0,81.0,12.0,204.0,12.0,0.0,592.516666667,534.0,17,1,5.0,1.0
5506,94.5,0.0,1.0,22.0,149.0,1.0,37.0,1.0,0.0,39643.0833333,231.0,37,1,0.0,0.0
5531,1751.0,0.0,2.0,305.0,87.0,81.0,1152.0,96.0,2.0,209.866666667,4422.0,12,1,5.0,1.0
5639,2136.0,0.0,9.0,2.0,18.0,15.0,594.0,22.0,0.0,6239.96666667,1963.5,27,1,5.0,1.0
5673,415.0,1.0,13.0,11.0,15.0,8.0,360.0,8.0,0.0,39.65,1271.0,45,1,5.0,1.0
5676,383.5,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,9009.03333333,42.0,13,1,0.0,1.0
5677,737.5,1.0,3.0,119.0,17.0,10.0,330.0,11.0,0.0,45.5666666667,885.0,30,1,0.0,1.0
5706,1913.5,1.0,8.0,119.0,9.0,11.0,688.0,16.0,0.0,7450.65,2466.0,43,1,5.0,1.0
5724,27.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,18002.0833333,12.0,17,1,0.0,1.0
5730,2332.0,0.0,0.0,0.0,0.0,0.0,128.0,16.0,0.0,306.1,336.0,8,1,5.0,1.0
5731,53.0,0.0,1.0,2.0,11.0,5.0,90.0,6.0,0.0,7641.31666667,0.0,15,1,0.0,1.0
5909,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,36218.9,0.0,34,1,0.0,0.0
5999,0.0,1.0,7.0,18.0,179.0,1.0,29.0,1.0,0.0,17632.15,87.0,29,1,0.0,0.0
6049,29.0,0.0,0.0,0.0,0.0,0.0,78.0,6.0,0.0,20469.2166667,0.0,13,1,0.0,1.0
6050,291.0,0.0,3.0,7.0,1.0,6.0,120.0,6.0,0.0,25082.6333333,384.0,20,0,0.0,0.0
6126,52.5,1.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,28243.1833333,63.0,25,1,0.0,0.0
6153,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,17562.8333333,0.0,27,0,0.0,0.0
6159,130.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,29568.1666667,78.0,38,1,0.0,1.0
6188,462.5,1.0,3.0,305.0,19.0,2.0,44.0,2.0,0.0,38875.6166667,213.0,22,1,5.0,0.0
6205,1334.5,1.0,2.0,305.0,35.0,14.0,320.0,16.0,0.0,813.666666667,1071.0,20,1,5.0,1.0
6249,720.5,1.0,8.0,11.0,9.0,14.0,266.0,19.0,0.0,4739.06666667,669.0,14,1,4.66666666667,1.0
6281,205.0,1.0,1.0,20.0,1.0,1.0,21.0,1.0,0.0,31864.2333333,66.0,21,1,2.0,0.0
6353,188.0,0.0,8.0,101.0,205.0,5.0,115.0,5.0,0.0,918.6,204.0,23,1,4.75,1.0
6381,0.0,0.0,4.0,1.0,10.0,1.0,26.0,1.0,0.0,40361.7333333,0.0,26,1,0.0,0.0
6411,43.0,1.0,7.0,22.0,10.0,13.0,420.0,15.0,0.0,490.966666667,0.0,28,0,5.0,1.0
6420,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,19081.3666667,0.0,25,0,0.0,0.0
6473,0.0,1.0,2.0,305.0,4.0,1.0,12.0,1.0,0.0,36486.4833333,39.0,12,1,0.0,0.0
6491,1125.5,0.0,7.0,119.0,8.0,17.0,414.0,18.0,0.0,239.966666667,1322.5,23,1,5.0,1.0
6499,69.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,0.0,19381.45,0.0,23,0,0.0,0.0
6541,46.0,1.0,3.0,1.0,30.0,1.0,34.0,1.0,0.0,39856.1666667,80.5,34,1,0.0,0.0
6560,804.0,0.0,3.0,305.0,1.0,17.0,174.0,29.0,0.0,4456.91666667,465.0,6,1,5.0,1.0
6608,8777.0,0.0,1.0,39.0,51.0,61.0,2296.0,82.0,0.0,68.5666666667,8652.0,28,1,5.0,1.0
6637,55.0,1.0,3.0,1.0,4.0,2.0,26.0,2.0,0.0,38107.6333333,66.0,13,1,0.0,0.0
6639,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,72.0,26,1,0.0,1.0
6672,57.0,0.0,4.0,39.0,6.0,19.0,483.0,23.0,0.0,6016.78333333,0.0,21,1,5.0,1.0
6713,19.0,1.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,20000.0,21.0,8,1,0.0,0.0
6824,809.5,0.0,3.0,119.0,6.0,1.0,13.0,1.0,0.0,11663.6666667,51.0,13,1,0.0,1.0
6854,257.5,0.0,1.0,305.0,3.0,1.0,35.0,1.0,0.0,452.866666667,117.0,35,1,0.0,1.0
6916,652.5,1.0,1.0,1.0,18.0,5.0,140.0,5.0,0.0,6736.1,435.0,28,0,5.0,0.0
6949,20.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5137.9,24.0,7,1,0.0,1.0
7030,86.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,17884.9833333,0.0,9,0,0.0,0.0
7049,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,41082.9833333,0.0,15,1,0.0,0.0
7062,185.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,114.0,38,0,0.0,0.0
7066,295.0,0.0,2.0,119.0,41.0,2.0,44.0,2.0,0.0,19694.0333333,66.0,22,1,0.0,0.0
7112,1075.0,0.0,1.0,22.0,3.0,8.0,280.0,8.0,0.0,19752.75,939.0,35,1,5.0,1.0
7123,897.5,0.0,6.0,1.0,1.0,4.0,105.0,7.0,0.0,36564.4666667,294.0,15,1,0.0,1.0
7146,127.0,1.0,16.0,20.0,155.0,8.0,104.0,8.0,0.0,116.05,0.0,13,1,4.5,1.0
7162,3087.5,0.0,6.0,5.0,1.0,15.0,465.0,15.0,0.0,770.8,969.0,31,1,5.0,1.0
7186,0.0,1.0,1.0,1.0,1.0,1.0,47.0,1.0,0.0,35532.5833333,0.0,47,1,0.0,0.0
7194,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,36218.9333333,0.0,35,1,0.0,0.0
7260,275.0,0.0,3.0,119.0,34.0,1.0,8.0,1.0,0.0,27687.5833333,29.5,8,1,4.0,1.0
7395,232.5,0.0,0.0,0.0,0.0,0.0,46.0,1.0,0.0,16066.35,147.0,46,1,5.0,1.0
7462,495.0,0.0,4.0,305.0,12.0,6.0,282.0,6.0,0.0,4858.18333333,783.0,47,1,0.0,1.0
7464,910.0,1.0,2.0,305.0,134.0,16.0,880.0,20.0,0.0,5049.33333333,0.0,44,1,0.0,1.0
7485,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,30348.9166667,0.0,34,1,0.0,0.0
7608,162.5,1.0,0.0,0.0,0.0,0.0,36.0,1.0,0.0,11960.4666667,102.0,36,1,0.0,0.0
7645,225.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,36100.1,102.0,30,1,0.0,0.0
7647,2077.5,1.0,5.0,39.0,293.0,41.0,2691.0,69.0,0.0,218.733333333,6657.0,39,1,4.93333333333,1.0
7681,4014.5,0.0,4.0,305.0,8.0,23.0,825.0,33.0,0.0,539.966666667,2439.0,25,1,5.0,1.0
7753,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,17628.7666667,0.0,21,1,0.0,0.0
7788,0.0,1.0,2.0,39.0,2.0,1.0,30.0,1.0,0.0,21710.6166667,0.0,30,1,0.0,0.0
7867,148.5,0.0,7.0,16.0,3.0,3.0,93.0,3.0,0.0,19407.8333333,278.0,31,1,0.0,1.0
7905,0.0,1.0,3.0,13.0,38.0,1.0,37.0,1.0,0.0,22032.0666667,111.0,37,1,0.0,1.0
7991,1112.0,1.0,4.0,39.0,37.0,9.0,288.0,9.0,0.0,6083.51666667,999.5,32,1,5.0,1.0
8026,2356.0,0.0,6.0,305.0,2.0,66.0,4386.0,129.0,0.0,2083.65,12483.0,34,1,4.33333333333,1.0
8040,505.0,1.0,1.0,305.0,33.0,4.0,52.0,4.0,0.0,887.616666667,219.0,13,1,0.0,1.0
8082,141.0,1.0,4.0,119.0,3.0,10.0,100.0,10.0,10.0,1589.95,66.5,10,0,5.0,1.0
8175,141.5,0.0,13.0,305.0,6.0,1.0,9.0,1.0,1.0,19109.4833333,0.0,9,1,0.0,1.0
8216,3090.0,0.0,3.0,2.0,3.0,9.0,384.0,16.0,0.0,16319.9666667,1152.0,24,1,0.0,1.0
8241,127.5,0.0,6.0,39.0,24.0,34.0,646.0,34.0,0.0,379.75,72.0,19,1,5.0,1.0
8340,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,35.0,6,1,0.0,0.0
8415,75.0,1.0,1.0,101.0,60.0,1.0,14.0,1.0,0.0,27764.9,24.0,14,1,0.0,0.0
8417,217.0,0.0,8.0,305.0,40.0,1.0,13.0,1.0,0.0,9030.3,57.5,13,1,0.0,1.0
8442,117.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,9107.5,0.0,26,1,0.0,0.0
8540,355.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20000.0,114.0,47,1,0.0,1.0
8628,282.5,0.0,1.0,2.0,6.0,2.0,75.0,3.0,0.0,38070.55,321.0,25,1,0.0,0.0
8678,77.5,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,39191.0,93.0,31,1,0.0,0.0
8680,119.5,0.0,7.0,119.0,264.0,3.0,78.0,3.0,0.0,72.15,0.0,26,0,0.0,1.0
8689,1566.5,1.0,2.0,8.0,11.0,15.0,646.0,19.0,0.0,68.5666666667,1527.0,34,0,5.0,1.0
8690,192.5,0.0,0.0,0.0,0.0,0.0,37.0,1.0,0.0,8220.4,114.0,37,1,5.0,0.0
8726,4891.5,0.0,7.0,39.0,12.0,9.0,396.0,18.0,0.0,26369.9666667,540.0,22,1,0.0,1.0
8766,52.5,0.0,1.0,16.0,10.0,3.0,18.0,3.0,0.0,21749.95,45.0,6,1,5.0,0.0
8778,1.5,0.0,5.0,4.0,9.0,26.0,315.0,35.0,0.0,187.183333333,0.0,9,1,0.0,1.0
8814,942.5,0.0,3.0,11.0,12.0,1.0,8.0,1.0,0.0,11608.1,35.0,8,1,0.0,0.0
8889,1281.5,0.0,1.0,305.0,4.0,10.0,180.0,15.0,0.0,419.166666667,540.0,12,1,5.0,1.0
8890,112.5,0.0,5.0,305.0,16.0,1.0,23.0,1.0,0.0,18185.65,60.0,23,1,0.0,1.0
8907,2563.0,1.0,2.0,119.0,7.0,47.0,2340.0,65.0,0.0,4609.15,5925.0,36,1,5.0,1.0
8956,101.0,0.0,4.0,305.0,2.0,1.0,14.0,1.0,0.0,39214.1833333,0.0,14,0,0.0,1.0
8964,6360.0,1.0,5.0,29.0,1404.0,56.0,2960.0,80.0,0.0,40.5666666667,9138.0,37,1,4.90476190476,1.0
8976,39.5,0.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,19201.55,0.0,43,1,0.0,0.0
9015,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,9262.11666667,0.0,13,1,5.0,0.0
9066,139.5,0.0,0.0,0.0,0.0,0.0,52.0,4.0,0.0,36881.25,0.0,13,0,0.0,0.0
9106,274.0,1.0,5.0,101.0,24.0,2.0,72.0,2.0,0.0,15478.9,0.0,36,1,0.0,0.0
9179,259.5,1.0,0.0,0.0,0.0,0.0,1296.0,36.0,0.0,555.033333333,879.0,36,1,5.0,1.0
9203,230.0,0.0,9.0,305.0,19.0,12.0,559.0,13.0,0.0,7.71666666667,0.0,43,1,5.0,1.0
9231,0.0,1.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,29040.65,0.0,18,0,0.0,0.0
9624,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,13.0,17,1,0.0,0.0
9641,125.0,1.0,1.0,39.0,284.0,2.0,48.0,2.0,0.0,16349.6333333,150.0,24,1,0.0,1.0
9674,215.0,0.0,0.0,0.0,0.0,0.0,52.0,13.0,0.0,940.866666667,90.0,4,1,0.0,1.0
9699,91.5,0.0,0.0,0.0,0.0,0.0,66.0,2.0,0.0,16760.1,402.0,33,1,0.0,1.0
9731,1098.0,1.0,0.0,0.0,0.0,0.0,108.0,3.0,0.0,6074.83333333,300.0,36,1,0.0,1.0
9775,102.5,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,36684.4166667,123.0,14,0,0.0,0.0
9874,165.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,0.0,12254.0333333,198.0,63,1,0.0,0.0
9907,57.5,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,19381.45,69.0,21,0,0.0,0.0
9949,318.5,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,20000.0,13.5,42,1,0.0,1.0
9953,142.5,1.0,5.0,101.0,238.0,2.0,44.0,2.0,0.0,8998.73333333,127.0,22,1,0.0,1.0
10012,898.0,0.0,3.0,305.0,3.0,1.0,13.0,1.0,0.0,25467.8166667,39.0,13,1,4.0,0.0
10053,471.5,0.0,2.0,17.0,42.0,35.0,352.0,44.0,0.0,284.9,1260.0,8,1,4.9375,1.0
10101,367.5,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,5828.3,99.0,35,1,0.0,0.0
10141,612.5,1.0,2.0,18.0,22.0,14.0,924.0,22.0,0.0,5029.05,2484.0,42,1,0.0,1.0
10192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,22,0,1.0,0.0
10221,24.0,0.0,2.0,305.0,21.0,1.0,12.0,1.0,0.0,36429.95,42.0,12,1,0.0,0.0
10231,943.0,0.0,1.0,2.0,1.0,15.0,52.0,26.0,0.0,33.05,207.0,2,1,0.0,1.0
